09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Named query checking : enabled
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Check Nullability in Core (should be disabled when Bean Validation is on): disabled
09:50:38.878 [main] INFO  org.hibernate.impl.SessionFactoryImpl - building session factory
09:50:38.878 [main] INFO  org.hibernate.type.BasicTypeRegistry - Type registration [wrapper_characters_clob] overrides previous : org.hibernate.type.CharacterArrayClobType@e3d4817
09:50:38.878 [main] INFO  org.hibernate.type.BasicTypeRegistry - Type registration [blob] overrides previous : org.hibernate.type.BlobType@5947e54e
09:50:38.878 [main] INFO  org.hibernate.type.BasicTypeRegistry - Type registration [java.sql.Blob] overrides previous : org.hibernate.type.BlobType@5947e54e
09:50:38.878 [main] INFO  org.hibernate.type.BasicTypeRegistry - Type registration [clob] overrides previous : org.hibernate.type.ClobType@7f1f91ac
09:50:38.878 [main] INFO  org.hibernate.type.BasicTypeRegistry - Type registration [java.sql.Clob] overrides previous : org.hibernate.type.ClobType@7f1f91ac
09:50:38.878 [main] INFO  org.hibernate.type.BasicTypeRegistry - Type registration [materialized_blob] overrides previous : org.hibernate.type.MaterializedBlobType@7194f467
09:50:38.878 [main] INFO  org.hibernate.type.BasicTypeRegistry - Type registration [characters_clob] overrides previous : org.hibernate.type.PrimitiveCharacterArrayClobType@6a39d072
09:50:38.878 [main] INFO  org.hibernate.type.BasicTypeRegistry - Type registration [materialized_clob] overrides previous : org.hibernate.type.MaterializedClobType@79a422d9
09:50:38.878 [main] INFO  org.hibernate.type.BasicTypeRegistry - Type registration [wrapper_materialized_blob] overrides previous : org.hibernate.type.WrappedMaterializedBlobType@6ec12f3
09:50:39.315 [main] INFO  o.h.impl.SessionFactoryObjectFactory - Not binding factory to JNDI, no JNDI name configured
09:50:39.330 [main] INFO  org.hibernate.tool.hbm2ddl.SchemaUpdate - Running hbm2ddl schema update
09:50:39.330 [main] INFO  org.hibernate.tool.hbm2ddl.SchemaUpdate - fetching database metadata
09:50:39.330 [main] INFO  org.hibernate.tool.hbm2ddl.SchemaUpdate - updating schema
09:50:39.362 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - table found: AC-H2.PUBLIC.PORTLET_BUSINESS_LOG
09:50:39.362 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - columns: [portlet_method, user_login, location, status, locale, portlet_mode, transaction_id, hpsc_dc_id, duration, acid, context_infos, date_time, portlet_name]
09:50:39.362 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - foreign keys: []
09:50:39.362 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - indexes: [primary_key_7]
09:50:39.362 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - table found: AC-H2.PUBLIC.PORTLET_ERRORTRACE_LOG
09:50:39.362 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - columns: [acid, location, error_message, date_time, transaction_id]
09:50:39.362 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - foreign keys: []
09:50:39.362 [main] INFO  org.hibernate.tool.hbm2ddl.TableMetadata - indexes: [primary_key_d]
